,Product Name,Review,Avg Rating,Price,Link,Cleaned
0,"pTron Bassbuds Air 140318669 TWS Earbuds with Passive Noise Cancellation (IPX4 Water Resistant, Touch Control, Black)","Received wrong product please replace my order
",3.7,599.0,https://www.croma.com/ptron-bassbuds-air-140318669-tws-earbuds-with-passive-noise-cancellation-ipx4-water-resistant-touch-control-black-/p/272061,Received wrong product please replace order
1,"pTron Bassbuds Air 140318669 TWS Earbuds with Passive Noise Cancellation (IPX4 Water Resistant, Touch Control, Black)","According to the price, these earbuds are of very good quality, sound quality and battery backup is very good",3.7,599.0,https://www.croma.com/ptron-bassbuds-air-140318669-tws-earbuds-with-passive-noise-cancellation-ipx4-water-resistant-touch-control-black-/p/272061,According price  earbuds good quality  sound quality battery backup good
2,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)","Product is great, service is great",4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Product great  service great
3,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Voice quality is bad. Noise cancellation not available,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Voice quality bad  Noise cancellation available
4,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",The product is Very good and all the facilities communication skills is better than other stores,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,product good facilities communication skills better stores
5,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Nice product,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Nice product
6,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",The product is working good. Your collection and service was also good. I looked the product.,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,product working good  collection service also good  looked product 
7,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)","Nice, good",4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Nice  good
8,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Bestest,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Bestest
9,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Good experience,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Good experience
10,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Good product,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Good product
11,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Very nice product,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,nice product
12,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Very nice,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,nice
13,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Good,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Good
14,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Good. Tiny design,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Good  Tiny design
15,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Good and excellent,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Good excellent
16,"boAt Airdopes 148 TWS Earbuds (IPX4 Sweat & Water Resistant, 42 Hours Playtime, Cyan Cider)",Good ,4.5,1299.0,https://www.croma.com/boat-airdopes-148-tws-earbuds-ipx4-sweat-water-resistant-42-hours-playtime-cyan-cider-/p/247657,Good
17,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Product is good,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Product good
18,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Excellent work,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Excellent work
19,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Amazing product,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Amazing product
20,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Good.,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Good 
21,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",I am very happy,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,happy
22,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Nice dealing,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Nice dealing
23,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)","Very good quality, as we expected worth for money",4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,good quality  expected worth money
24,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Awesome sounds quality,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Awesome sounds quality
25,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Excellent,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Excellent
26,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Worth purchasing,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Worth purchasing
27,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Awesome experience,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Awesome experience
28,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Good,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Good
29,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Initially the product met with some problems. Later it fixed by itself. Nice to shop with Croma.,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Initially product met problems  Later fixed  Nice shop Croma 
30,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Good ,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,Good
31,"realme Techlife RMA2109 Earbuds with AI Environment Noise Cancellation (IPX5 Water Resistant, Google Fast Pair, Black)",Very good,4.7,1499.0,https://www.croma.com/realme-techlife-rma2109-earbuds-with-ai-environment-noise-cancellation-ipx5-water-resistant-google-fast-pair-black-/p/261151,good
32,"pTron Bassbuds Air 140318670 TWS Earbuds with Passive Noise Cancellation (IPX4 Water Resistant, Touch Control, Blue)",Sound quality is too low as compared to others tws earbuds and not comfortable to ears for long time uses,1.5,799.0,https://www.croma.com/ptron-bassbuds-air-140318670-tws-earbuds-with-passive-noise-cancellation-ipx4-water-resistant-touch-control-blue-/p/272062,Sound quality low compared others tws earbuds comfortable ears long time uses
33,"pTron Bassbuds Air 140318670 TWS Earbuds with Passive Noise Cancellation (IPX4 Water Resistant, Touch Control, Blue)",Not play YouTube audio,1.5,799.0,https://www.croma.com/ptron-bassbuds-air-140318670-tws-earbuds-with-passive-noise-cancellation-ipx4-water-resistant-touch-control-blue-/p/272062,play YouTube audio
34,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Good good,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Good good
35,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Earbuds super and product is nice I am happy Croma brand is excellent and superior buds is comfortable to me charging also long time came,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Earbuds super product nice happy Croma brand excellent superior buds comfortable charging also long time came
36,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Till now it is a great product,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Till great product
37,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Realme air 3 Neo worth it product at this price base and sound both are pure like bigger brand,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Realme air Neo worth product price base sound pure like bigger brand
38,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Worthy product,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Worthy product
39,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Absolutely 100% yes for under 2k tws. Sound quality is amazing. Connectivity is so fast. After searching 100s of videos on amazon I bought this from Croma.,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Absolutely yes k tws  Sound quality amazing  Connectivity fast  searching videos amazon bought Croma 
40,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Very Nice product,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Nice product
41,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Excellent,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Excellent
42,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Its excellent,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,excellent
43,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Good,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Good
44,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Good but it has environment noise catching more. For call not suggestable,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Good environment noise catching  call suggestable
45,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)","The product, service and the behavior was outstanding. Fully satisfied. Thanks to TATA and its enterprise Croma",4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,product  service behavior outstanding  Fully satisfied  Thanks TATA enterprise Croma
46,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Vary satisfaction,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,Vary satisfaction
47,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Very good,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,good
48,"realme Air 3 Neo RMA2113 Earbuds with AI Environmental Noise Cancellation (IPX5 Water Resistant, Bluetooth Connectivity, Starry Blue)",Its sound is itching in my ear,4.7,1999.0,https://www.croma.com/realme-air-3-neo-rma2113-earbuds-with-ai-environmental-noise-cancellation-ipx5-water-resistant-bluetooth-connectivity-starry-blue-/p/261150,sound itching ear
49,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Good communication,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Good communication
50,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Nice product,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Nice product
51,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",It was great experience,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,great experience
52,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Product is very good and having good experience,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Product good good experience
53,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",It was a nice experience ,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,nice experience
54,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Good product,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Good product
55,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",The product is so good.,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,product good 
56,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Super,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Super
57,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)","Product is awesome, staff was so polite",4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Product awesome  staff polite
58,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Excellent,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Excellent
59,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Good,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Good
60,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Excellent ,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Excellent
61,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",It was a nice experience,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,nice experience
62,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Product was too good,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Product good
63,"boAt Airdopes 163 TWS Earbuds (IPX5 Water Resistant, IWP Technology, Active Black)",Good ,4.6,1299.0,https://www.croma.com/boat-airdopes-163-tws-earbuds-ipx5-water-resistant-iwp-technology-active-black-/p/262620,Good
64,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Product is good,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Product good
65,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Unable to have a call while riding the bike. In the mic surrounding noise will be heard.,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Unable call riding bike  mic surrounding noise heard 
66,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Nice. Super,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Nice  Super
67,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Nice product,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Nice product
68,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",I didn't like the sound of noise buds smart because if I found tws in 1k range so I will have a better option instead of choosing noise buds,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,nt like sound noise buds smart found tws k range better option instead choosing noise buds
69,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Best,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Best
70,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Satisfied,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Satisfied
71,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Good.,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Good 
72,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Good product,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Good product
73,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Good Super,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Good Super
74,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Nice,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Nice
75,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Very very very Good,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Good
76,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Awesome,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Awesome
77,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Good very nice everything,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,Good nice everything
78,"Noise Buds Smart AUD-HDPHN-BUDSSMAR TWS Earbuds (IPX5 Water Resistant, 18 Hours Playback, Jet Black)",Very good,4.1,899.0,https://www.croma.com/noise-buds-smart-aud-hdphn-budssmar-tws-earbuds-ipx5-water-resistant-18-hours-playback-jet-black-/p/246138,good
79,"Boult Audio AirBass Z40 TWS Earbuds with Environmental Noise Cancellation (IPX5 Water Resistant, Voice Assistant, Blue)","Looks amazing.
Bulid quality good.
I like sound quality litter high bass, clear sound.
Comfortable fit.
Battery Backup is satisfied but after sometime graph is goes down slowly slowly.
Bluetooth 5.1 connectivity satisfied but not ""good""
Too much confusion about case & buds charge %,only a light indicator which is sometimes white sometimes green. It is dull.
Overall worth it product ₹(1100-1500)
performance good Great product ...........",5,1499.0,https://www.croma.com/boult-audio-airbass-z40-tws-earbuds-with-environmental-noise-cancellation-ipx5-water-resistant-voice-assistant-blue-/p/268307,Looks amazing  Bulid quality good  like sound quality litter high bass  clear sound  Comfortable fit  Battery Backup satisfied sometime graph goes slowly slowly  Bluetooth  connectivity satisfied good much confusion case buds charge  light indicator sometimes white sometimes green  dull  Overall worth product performance good Great product 
80,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",Product is a-one and the staff was also familiar,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,Product aone staff also familiar
81,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",Very Nice,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,Nice
82,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",Nice product,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,Nice product
83,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",Product is a-one and the staff was also familiar ,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,Product aone staff also familiar
84,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",VERY GOOD,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,GOOD
85,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",Nice experience,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,Nice experience
86,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",Good experience,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,Good experience
87,"boAt Airdopes 138 TWS Earbuds (IPX4 Water & Dust Resistant, 12 Hours Playback, Black)",The guy who attend me was too good and about the product I know its that what I want thank you,4.4,1199.0,https://www.croma.com/boat-airdopes-138-tws-earbuds-ipx4-water-dust-resistant-12-hours-playback-black-/p/231629,guy attend good product know want thank
